cell_id,lat,lon,PC1,PC2,PC3,PC4,kmeans_label,dbscan_label
83739efffffffff,0.0741842748839928,129.80952329997606,4.3627913773544895,-2.605276576172584,0.2248655872285019,-1.462623438686251,3,0
83ada1fffffffff,-29.25581923922048,18.380209465839265,-1.455437115673377,-1.0543170351925846,0.2695131214961349,-0.7188300806143081,0,1
836c2afffffffff,7.295436839674347,-93.6655285518733,-0.847436417264196,1.4167390376837428,-0.4349430892049218,1.6031279525019853,1,2
83269efffffffff,38.46672110761671,-109.7407715370231,-1.637563233609043,-1.352601565494357,-0.2850074812917758,1.1490598110556849,0,1
83c802fffffffff,-38.97738108324843,109.60757025110226,-0.8177150219247089,1.2023460131408132,0.1281359487635788,-0.2892146033131379,1,2
83ec10fffffffff,-67.01542914988974,145.83810895569417,-1.4959137293865108,-1.120609271838694,0.1462737064719322,-0.3037009466890972,0,1
837251fffffffff,3.6285754120965423,145.2797892976767,4.1034266810068045,1.2680076294827547,-0.2845618499695286,-0.9236260284759776,2,3
83b408fffffffff,-26.19111191481525,-159.6815613515255,-0.2171746666739554,3.195374230959819,0.1394890499896412,-0.3740223702366029,1,2
83de34fffffffff,-58.91829662358431,-52.718746532601,-1.6558313532350026,-1.3825209287569658,-0.3406285466370934,1.3364180899006848,0,1
83548dfffffffff,12.123817189008086,-18.270107201014174,-0.7668038701356729,1.360100733834484,0.1320185372845061,-0.3166304468146731,1,2
83d82bfffffffff,-50.98130614663504,131.17372416629152,2.4638730648890537,-2.329655487353591,-0.4083263588563527,-0.3470783670965404,3,0
8370e9fffffffff,-1.8895572020277585,-164.86033171940483,-1.4148510512075985,-0.987845541080748,0.3930857819549853,-1.1350817441185717,0,1
83858bfffffffff,-7.537547057145075,59.80879948373868,-0.6809457810668109,1.5538479069839692,0.2800882090422035,-0.8159357504390597,1,2
83f08cfffffffff,-72.45083072161839,75.33289574486533,-1.5377210565384074,-1.1890809390768935,0.0189826593887776,0.125076016603739,0,1
836ee5fffffffff,9.312461822957763,-118.03274157605,-0.7471707116659829,1.607944389434429,-0.2264634246232186,0.872949448994573,1,2
83e782fffffffff,-61.34779707191978,36.374095558615295,-1.503828142006675,-1.133571426184146,0.1221766417203739,-0.2225305385166018,0,1
836dacfffffffff,13.236226606836311,-98.62792936052756,-0.3857408344633387,2.9391096643396537,-0.5103313769447515,1.7720881578846606,1,2
839daafffffffff,-14.73991324718426,151.67444677082796,-0.2953487298191786,2.824336430515201,0.2570013240596544,-0.776222392179504,1,2
83d84efffffffff,-48.15598329588156,121.2565594733596,2.617553708876413,-2.350503454532148,-0.365466275108899,-0.4656716315029569,3,0
83eb90fffffffff,-57.09335913753014,-173.87132496923604,-1.4940051105840424,-1.1174833530002957,0.1520848908360057,-0.3232757875114413,0,1
8336d0fffffffff,25.41981880068137,-149.1136292331489,-0.6073045604132432,2.022873028766417,-0.1161438355880113,0.4854392906825517,1,2
834549fffffffff,26.229084168296712,-95.66013881597554,-0.3515155375566592,3.143068727837551,-0.594707560146777,2.079340559756232,1,2
83879dfffffffff,-4.085176615814225,90.3352625874839,-0.8121876361930078,1.1457278551914347,0.2434834774396505,-0.68418584517367,1,2
83c396fffffffff,-45.0608175407562,-48.984426949726206,-1.6156341466032145,-1.3166863025347035,-0.2182398442120898,0.92415456179205,0,1
834d9dfffffffff,26.97715760361815,-71.57675334045986,-0.3886764639645266,2.981669934927495,-0.5317722341940532,1.8656509141466489,1,2
